RXCUI	STR	VOTES	Wasz	Shankar	Andy
996991	Aspirin 325 mg and codeine 30 mg oral tablet	1			1
996991	Aspirin 325mg, Codeine Phosphate 30mg Oral tablet	1			1
996991	aspirin-codeine 325 mg-30 mg oral tablet	1			1
996991	Aspirin-Codeine Phosphate, 325 mg-30 mg oral tablet	1			1
996991	Aspirin/Codeine Phosphate 325 MG-30 MG Oral Tablet	1			1
996991	Aspirin/Codeine Phosphate 325 MG-30 MG Oral Tablet [EMPIRIN W/CODEINE]	1			1
996991	aspirin/codeine phosphate@325 mg-30 mg@ORAL@TABLET	1			1
996991	CODEINE 30MG/AL OH 75MG/ASA 325MG/MG OH 75MG TAB	1			1
996991	CODEINE 30MG/ASPIRIN 325MG TAB	1			1
996991	codeine phosphate 30 MG / aspirin 325 MG Oral Tablet	1			1
996991	codeine phosphate/ASA/buffers 30 mg-325 mg ORAL TABLET	1			1
996991	codeine phosphate/aspirin/buffers 30 mg-325 mg ORAL TABLET	1			1
996991	codeine phosphate/aspirin/buffers@30 mg-325 mg@ORAL@TABLET	1			1
996991	Product containing precisely aspirin 325 milligram and codeine 30 milligram/1 each conventional release oral tablet (clinical drug)	1			1
996994	ASA 325 MG / Codeine Phosphate 60 MG Oral Tablet	1			1
996994	aspirin 325 MG / codeine phosphate 60 MG Oral Tablet	1			1
996994	Aspirin 325 mg and codeine 60 mg oral tablet	1			1
996994	Aspirin 325mg, Codeine Phosphate 60mg Oral tablet	1			1
996994	aspirin-codeine 325 mg-60 mg oral tablet	1			1
996994	Aspirin-Codeine Phosphate, 325 mg-60 mg oral tablet	1			1
996994	Aspirin/Codeine Phosphate 325 MG-60 MG Oral Tablet	1			1
996994	aspirin/codeine phosphate@325 mg-60 mg@ORAL@TABLET	1			1
996994	CODEINE 60MG/ASPIRIN 325MG TAB	1			1
996994	codeine phosphate 60 MG / aspirin 325 MG Oral Tablet	1			1
996994	Product containing precisely aspirin 325 milligram and codeine 60 milligram/1 each conventional release oral tablet (clinical drug)	1			1
997164	codeine phosphate 12.5 MG / ibuprofen 200 MG Oral Tablet	1			1
997164	Codeine phosphate 12.5 mg and ibuprofen 200 mg oral tablet	1			1
997164	Product containing precisely codeine phosphate 12.5 milligram and ibuprofen 200 milligram/1 each conventional release oral tablet (clinical drug)	1			1
997165	codeine phosphate 12.8 MG / ibuprofen 200 MG Oral Tablet	1			1
997165	Codeine phosphate 12.8 mg and ibuprofen 200 mg oral tablet	1			1
997165	Product containing precisely codeine phosphate 12.8 milligram and ibuprofen 200 milligram/1 each conventional release oral tablet (clinical drug)	1			1
997280	codeine phosphate 20 MG / ibuprofen 300 MG Extended Release Oral Tablet	1			1
997280	Codeine phosphate 20 mg and ibuprofen 300 mg prolonged-release oral tablet	1			1
997280	Product containing precisely codeine phosphate 20 milligram and ibuprofen 300 milligram/1 each prolonged-release oral tablet (clinical drug)	1			1
