RXCUI	STR
854137	tapentadoL 50 mg tablet
854142	tapentadoL 50 mg tablet
857492	tapentadoL 50 mg tablet
787390	tapentadoL 75 mg tablet
825413	tapentadoL 75 mg tablet
854137	tapentadoL 75 mg tablet
854144	tapentadoL 75 mg tablet
857492	tapentadoL 75 mg tablet
787390	tapentadoL 100 mg tablet
825409	tapentadoL 100 mg tablet
854137	tapentadoL 100 mg tablet
854140	tapentadoL 100 mg tablet
857492	tapentadoL 100 mg tablet
787390	tapentadoL 50 mg tablet
825411	tapentadoL 50 mg tablet
854137	tapentadoL 50 mg tablet
854142	tapentadoL 50 mg tablet
857492	tapentadoL 50 mg tablet
787390	tapentadoL 75 mg tablet
825413	tapentadoL 75 mg tablet
854137	tapentadoL 75 mg tablet
854144	tapentadoL 75 mg tablet
857492	tapentadoL 75 mg tablet
787390	tapentadoL 100 mg tablet
825409	tapentadoL 100 mg tablet
854137	tapentadoL 100 mg tablet
854140	tapentadoL 100 mg tablet
857492	tapentadoL 100 mg tablet
153352	HYDROmorphone (PF) 0.2 mg/mL in 0.9 % sodium chloride intravenous soln
203177	HYDROmorphone (PF) 0.2 mg/mL in 0.9 % sodium chloride intravenous soln
224913	HYDROmorphone (PF) 0.2 mg/mL in 0.9 % sodium chloride intravenous soln
3423	HYDROmorphone (PF) 0.2 mg/mL in 0.9 % sodium chloride intravenous soln
492013	HYDROmorphone (PF) 0.2 mg/mL in 0.9 % sodium chloride intravenous soln
897761	HYDROmorphone (PF) 0.2 mg/mL in 0.9 % sodium chloride intravenous soln
902730	HYDROmorphone (PF) 0.2 mg/mL in 0.9 % sodium chloride intravenous soln
153352	HYDROmorphone ER 16 mg tablet,extended release 24 hr
203177	HYDROmorphone ER 16 mg tablet,extended release 24 hr
224913	HYDROmorphone ER 16 mg tablet,extended release 24 hr
225549	HYDROmorphone ER 16 mg tablet,extended release 24 hr
3423	HYDROmorphone ER 16 mg tablet,extended release 24 hr
492013	HYDROmorphone ER 16 mg tablet,extended release 24 hr
902730	HYDROmorphone ER 16 mg tablet,extended release 24 hr
902736	HYDROmorphone ER 16 mg tablet,extended release 24 hr
902738	HYDROmorphone ER 16 mg tablet,extended release 24 hr
153352	HYDROmorphone ER 8 mg tablet,extended release 24 hr
203177	HYDROmorphone ER 8 mg tablet,extended release 24 hr
224913	HYDROmorphone ER 8 mg tablet,extended release 24 hr
225549	HYDROmorphone ER 8 mg tablet,extended release 24 hr
3423	HYDROmorphone ER 8 mg tablet,extended release 24 hr
492013	HYDROmorphone ER 8 mg tablet,extended release 24 hr
902730	HYDROmorphone ER 8 mg tablet,extended release 24 hr
902741	HYDROmorphone ER 8 mg tablet,extended release 24 hr
902743	HYDROmorphone ER 8 mg tablet,extended release 24 hr
1233802	fentaNYL (PF) 500 mcg/50 mL (10 mcg/mL) in 0.9 % NaCl IV PCA Syringe
142436	fentaNYL (PF) 500 mcg/50 mL (10 mcg/mL) in 0.9 % NaCl IV PCA Syringe
1487612	fentaNYL (PF) 500 mcg/50 mL (10 mcg/mL) in 0.9 % NaCl IV PCA Syringe
1652097	fentaNYL (PF) 500 mcg/50 mL (10 mcg/mL) in 0.9 % NaCl IV PCA Syringe
283458	fentaNYL (PF) 500 mcg/50 mL (10 mcg/mL) in 0.9 % NaCl IV PCA Syringe
4336	fentaNYL (PF) 500 mcg/50 mL (10 mcg/mL) in 0.9 % NaCl IV PCA Syringe
4337	fentaNYL (PF) 500 mcg/50 mL (10 mcg/mL) in 0.9 % NaCl IV PCA Syringe
1010598	buprenorphine 2 mg-naloxone 0.5 mg sublingual film
1010600	buprenorphine 2 mg-naloxone 0.5 mg sublingual film
1010603	buprenorphine 2 mg-naloxone 0.5 mg sublingual film
1431077	buprenorphine 2 mg-naloxone 0.5 mg sublingual film
1542391	buprenorphine 2 mg-naloxone 0.5 mg sublingual film
1819	buprenorphine 2 mg-naloxone 0.5 mg sublingual film
203192	buprenorphine 2 mg-naloxone 0.5 mg sublingual film
203841	buprenorphine 2 mg-naloxone 0.5 mg sublingual film
2106363	buprenorphine 2 mg-naloxone 0.5 mg sublingual film
352364	buprenorphine 2 mg-naloxone 0.5 mg sublingual film
352990	buprenorphine 2 mg-naloxone 0.5 mg sublingual film
7242	buprenorphine 2 mg-naloxone 0.5 mg sublingual film
1010598	buprenorphine 8 mg-naloxone 2 mg sublingual film
1010604	buprenorphine 8 mg-naloxone 2 mg sublingual film
1010606	buprenorphine 8 mg-naloxone 2 mg sublingual film
1431077	buprenorphine 8 mg-naloxone 2 mg sublingual film
1542391	buprenorphine 8 mg-naloxone 2 mg sublingual film
1819	buprenorphine 8 mg-naloxone 2 mg sublingual film
203192	buprenorphine 8 mg-naloxone 2 mg sublingual film
203841	buprenorphine 8 mg-naloxone 2 mg sublingual film
2106363	buprenorphine 8 mg-naloxone 2 mg sublingual film
352364	buprenorphine 8 mg-naloxone 2 mg sublingual film
352990	buprenorphine 8 mg-naloxone 2 mg sublingual film
7242	buprenorphine 8 mg-naloxone 2 mg sublingual film
1010598	buprenorphine 2 mg-naloxone 0.5 mg sublingual film
1010600	buprenorphine 2 mg-naloxone 0.5 mg sublingual film
1010603	buprenorphine 2 mg-naloxone 0.5 mg sublingual film
1819	buprenorphine 2 mg-naloxone 0.5 mg sublingual film
203192	buprenorphine 2 mg-naloxone 0.5 mg sublingual film
203841	buprenorphine 2 mg-naloxone 0.5 mg sublingual film
352364	buprenorphine 2 mg-naloxone 0.5 mg sublingual film
352990	buprenorphine 2 mg-naloxone 0.5 mg sublingual film
7242	buprenorphine 2 mg-naloxone 0.5 mg sublingual film
1010598	buprenorphine 8 mg-naloxone 2 mg sublingual film
1010604	buprenorphine 8 mg-naloxone 2 mg sublingual film
1010606	buprenorphine 8 mg-naloxone 2 mg sublingual film
1819	buprenorphine 8 mg-naloxone 2 mg sublingual film
203192	buprenorphine 8 mg-naloxone 2 mg sublingual film
203841	buprenorphine 8 mg-naloxone 2 mg sublingual film
352364	buprenorphine 8 mg-naloxone 2 mg sublingual film
352990	buprenorphine 8 mg-naloxone 2 mg sublingual film
7242	buprenorphine 8 mg-naloxone 2 mg sublingual film
1044427	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
1044428	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
1044431	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
1147392	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
128793	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
142439	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
1442445	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
144254	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
1542976	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
161	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
1789748	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
214182	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
215118	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
215292	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
215296	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
215554	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
215961	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
216104	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
216706	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
216707	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
217574	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
217578	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
217583	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
217611	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
217631	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
218077	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
218222	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
218291	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
218772	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
218880	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
219061	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
219088	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
219313	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
220014	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
220150	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
220597	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
220733	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
220771	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
221046	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
221107	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
236931	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
284773	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
314667	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
352920	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
491666	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
540447	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
541332	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
542147	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
542941	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
5489	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
597355	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
655919	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
686356	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
804747	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
825249	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
856968	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
857079	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
857088	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
857095	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
92532	hydrocodone 10 mg-acetaminophen 300 mg/15 mL oral solution
142436	fentaNYL (PF) 50 mcg/mL intravenous solution
1487612	fentaNYL (PF) 50 mcg/mL intravenous solution
1652097	fentaNYL (PF) 50 mcg/mL intravenous solution
1735004	fentaNYL (PF) 50 mcg/mL intravenous solution
1735058	fentaNYL (PF) 50 mcg/mL intravenous solution
206977	fentaNYL (PF) 50 mcg/mL intravenous solution
260325	fentaNYL (PF) 50 mcg/mL intravenous solution
4336	fentaNYL (PF) 50 mcg/mL intravenous solution
4337	fentaNYL (PF) 50 mcg/mL intravenous solution
1488635	buprenorphine 5 mcg/hour weekly transdermal patch
1594651	buprenorphine 5 mcg/hour weekly transdermal patch
1716058	buprenorphine 5 mcg/hour weekly transdermal patch
1819	buprenorphine 5 mcg/hour weekly transdermal patch
1996185	buprenorphine 5 mcg/hour weekly transdermal patch
203841	buprenorphine 5 mcg/hour weekly transdermal patch
2599847	buprenorphine 5 mcg/hour weekly transdermal patch
2639023	buprenorphine 5 mcg/hour weekly transdermal patch
904871	buprenorphine 5 mcg/hour weekly transdermal patch
904880	buprenorphine 5 mcg/hour weekly transdermal patch
904882	buprenorphine 5 mcg/hour weekly transdermal patch
1488635	buprenorphine 10 mcg/hour weekly transdermal patch
1594651	buprenorphine 10 mcg/hour weekly transdermal patch
1716058	buprenorphine 10 mcg/hour weekly transdermal patch
1819	buprenorphine 10 mcg/hour weekly transdermal patch
1996185	buprenorphine 10 mcg/hour weekly transdermal patch
203841	buprenorphine 10 mcg/hour weekly transdermal patch
2599847	buprenorphine 10 mcg/hour weekly transdermal patch
2639023	buprenorphine 10 mcg/hour weekly transdermal patch
904870	buprenorphine 10 mcg/hour weekly transdermal patch
904871	buprenorphine 10 mcg/hour weekly transdermal patch
904874	buprenorphine 10 mcg/hour weekly transdermal patch
1488635	buprenorphine 20 mcg/hour weekly transdermal patch
1594651	buprenorphine 20 mcg/hour weekly transdermal patch
1716058	buprenorphine 20 mcg/hour weekly transdermal patch
1819	buprenorphine 20 mcg/hour weekly transdermal patch
1996185	buprenorphine 20 mcg/hour weekly transdermal patch
203841	buprenorphine 20 mcg/hour weekly transdermal patch
2599847	buprenorphine 20 mcg/hour weekly transdermal patch
2639023	buprenorphine 20 mcg/hour weekly transdermal patch
904871	buprenorphine 20 mcg/hour weekly transdermal patch
904876	buprenorphine 20 mcg/hour weekly transdermal patch
904878	buprenorphine 20 mcg/hour weekly transdermal patch
1819	buprenorphine 5 mcg/hour weekly transdermal patch
203841	buprenorphine 5 mcg/hour weekly transdermal patch
904871	buprenorphine 5 mcg/hour weekly transdermal patch
904880	buprenorphine 5 mcg/hour weekly transdermal patch
904882	buprenorphine 5 mcg/hour weekly transdermal patch
1819	buprenorphine 10 mcg/hour weekly transdermal patch
203841	buprenorphine 10 mcg/hour weekly transdermal patch
904870	buprenorphine 10 mcg/hour weekly transdermal patch
904871	buprenorphine 10 mcg/hour weekly transdermal patch
904874	buprenorphine 10 mcg/hour weekly transdermal patch
1819	buprenorphine 20 mcg/hour weekly transdermal patch
203841	buprenorphine 20 mcg/hour weekly transdermal patch
904871	buprenorphine 20 mcg/hour weekly transdermal patch
904876	buprenorphine 20 mcg/hour weekly transdermal patch
904878	buprenorphine 20 mcg/hour weekly transdermal patch
1361710	methadone 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
153327	methadone 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
197113	methadone 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
218337	methadone 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
226003	methadone 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
6813	methadone 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
1115483	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
151999	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
152164	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
152356	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
152785	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
152996	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
153664	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
1728802	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
1728803	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
1729023	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
1745876	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
203353	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
203355	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
203356	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
203357	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
2055303	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
219576	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
219632	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
225993	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
235751	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
235774	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
30236	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
353616	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
477397	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
477468	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
583440	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
7052	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
885779	morphine 1 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe
10689	traMADoL ER 100 mg capsule 24h,extended release(25-75)
1148478	traMADoL ER 100 mg capsule 24h,extended release(25-75)
1148479	traMADoL ER 100 mg capsule 24h,extended release(25-75)
1148482	traMADoL ER 100 mg capsule 24h,extended release(25-75)
152537	traMADoL ER 100 mg capsule 24h,extended release(25-75)
152538	traMADoL ER 100 mg capsule 24h,extended release(25-75)
152768	traMADoL ER 100 mg capsule 24h,extended release(25-75)
153016	traMADoL ER 100 mg capsule 24h,extended release(25-75)
153774	traMADoL ER 100 mg capsule 24h,extended release(25-75)
220606	traMADoL ER 100 mg capsule 24h,extended release(25-75)
2395809	traMADoL ER 100 mg capsule 24h,extended release(25-75)
539394	traMADoL ER 100 mg capsule 24h,extended release(25-75)
82110	traMADoL ER 100 mg capsule 24h,extended release(25-75)
831433	traMADoL ER 100 mg capsule 24h,extended release(25-75)
979285	traMADoL ER 100 mg capsule 24h,extended release(25-75)
999709	traMADoL ER 100 mg capsule 24h,extended release(25-75)
1148809	tapentadoL ER 50 mg tablet,extended release,12 hr
1149378	tapentadoL ER 50 mg tablet,extended release,12 hr
787390	tapentadoL ER 50 mg tablet,extended release,12 hr
854137	tapentadoL ER 50 mg tablet,extended release,12 hr
857492	tapentadoL ER 50 mg tablet,extended release,12 hr
1148797	tapentadoL ER 100 mg tablet,extended release,12 hr
1149367	tapentadoL ER 100 mg tablet,extended release,12 hr
787390	tapentadoL ER 100 mg tablet,extended release,12 hr
854137	tapentadoL ER 100 mg tablet,extended release,12 hr
857492	tapentadoL ER 100 mg tablet,extended release,12 hr
1148809	tapentadoL ER 50 mg tablet,extended release,12 hr
1149378	tapentadoL ER 50 mg tablet,extended release,12 hr
787390	tapentadoL ER 50 mg tablet,extended release,12 hr
854137	tapentadoL ER 50 mg tablet,extended release,12 hr
857492	tapentadoL ER 50 mg tablet,extended release,12 hr
1148797	tapentadoL ER 100 mg tablet,extended release,12 hr
1149367	tapentadoL ER 100 mg tablet,extended release,12 hr
787390	tapentadoL ER 100 mg tablet,extended release,12 hr
854137	tapentadoL ER 100 mg tablet,extended release,12 hr
857492	tapentadoL ER 100 mg tablet,extended release,12 hr
1086923	codeine 8 mg-guaifenesin 200 mg/5 mL oral liquid
1114026	codeine 8 mg-guaifenesin 200 mg/5 mL oral liquid
1114027	codeine 8 mg-guaifenesin 200 mg/5 mL oral liquid
1114030	codeine 8 mg-guaifenesin 200 mg/5 mL oral liquid
1115966	codeine 8 mg-guaifenesin 200 mg/5 mL oral liquid
